id_part,id_die,id_machine,id_client,manufactored_on,defect_type,created_at,updated_at,enabled,category,zone,sub_zone,view,mapped_defect,prob_Blow_Hole,pred_Blow_Hole,prob_Crack,pred_Crack,prob_Non_filling,pred_Non_filling,prob_Porosity,pred_Porosity,prob_Shrinkage,pred_Shrinkage,prob_Chipoff,pred_Chipoff,correct
0806002520361,S14,UBE 850T-2,1,,PLC_COMMUNICATION_FAILED_PLC circuit open until 2026-08-06T08:00:23.735Z,,2026-09-12 09:29:30.716016+00:00,,,,,,,0.22717792434854603,0,0.23751827677456605,0,0.41553405840823643,1,0.5379436274084488,1,0.27858691745019515,0,0.860286113941486,1,
0805231620307,S14,UBE 850T-2,1,,PLC_COMMUNICATION_FAILED_PLC packet timeout,,2026-09-12 09:30:11.890213+00:00,,,,,,,0.2684239186881132,0,0.25766070494720383,0,0.5240814607578258,1,0.7347865042891126,1,0.24773181946023892,0,0.8658699637972467,1,
0805231820308,S14,UBE 850T-2,1,,PLC_COMMUNICATION_FAILED_PLC packet timeout,,2026-09-12 09:30:32.602401+00:00,,,,,,,0.1702750801422137,0,0.23969145863981925,0,0.3469363755293458,0,0.898703749365541,1,0.29604683374165863,0,0.8847782380521372,1,
0806001620354,S14,UBE 850T-2,1,,PLC_COMMUNICATION_FAILED_PLC packet timeout,,2026-09-12 09:30:53.027374+00:00,,,,,,,0.763924970407227,1,0.26384574103124875,0,0.6090378547654128,1,0.5674681952898433,1,0.24728967873285734,0,0.7822385962172794,1,
0805231320304,S14,UBE 850T-2,1,,PLC_COMMUNICATION_FAILED_PLC circuit open until 2026-08-06T08:01:29.901Z,,2026-09-12 09:31:33.892729+00:00,,,,,,,0.49498874201041965,1,0.2705153950127442,0,0.6084353059672698,1,0.8864926237759977,1,0.29561596675349866,0,0.8820102221683445,1,
0805222520270,S14,UBE 850T-2,1,,PLC_COMMUNICATION_FAILED_PLC circuit open until 2026-08-06T08:57:22.597Z,,2026-09-12 09:31:54.630894+00:00,,,,,,,0.0852435584370507,0,0.20432296115776316,0,0.5283733801367685,1,0.9092614198992959,1,0.2799810837084521,0,0.8827672777707024,1,
0805231920309,S14,UBE 850T-2,1,,PLC_COMMUNICATION_FAILED_PLC packet timeout,,2026-09-12 09:32:15.064670+00:00,,,,,,,0.33307978290427015,0,0.27070707003360406,0,0.35537311897690294,0,0.8905039138280032,1,0.3954994214996394,0,0.8717397585392485,1,
0806002920364,S14,UBE 850T-2,1,,PLC_COMMUNICATION_FAILED_PLC packet timeout,,2026-09-12 09:32:35.791441+00:00,,,,,,,0.33276838879445625,0,0.21556848786191365,0,0.4153637672765241,1,0.8754774777146405,1,0.736690548590718,1,0.8561185519329405,1,
0805232920317,S14,UBE 850T-2,1,,PLC_COMMUNICATION_FAILED_PLC circuit open until 2026-08-06T01:56:54.787Z,,2026-09-12 09:33:28.959451+00:00,,,,,,,0.6134694374418885,1,0.26971873589855566,0,0.46121613921950744,1,0.8662600389333652,1,0.2769164287825852,0,0.7799549298830144,1,
0805230320298,S14,UBE 850T-2,1,,PLC_COMMUNICATION_FAILED_PLC circuit open until 2026-08-06T01:35:45.041Z,,2026-09-12 09:33:49.709348+00:00,,,,,,,0.05822802863302401,0,0.24419119951014578,0,0.37210349853944646,0,0.897129941013393,1,0.1952109128293601,0,0.9023835147902559,1,
0805233520322,S14,UBE 850T-2,1,,PLC_COMMUNICATION_FAILED_PLC packet timeout,,2026-09-12 09:34:10.148261+00:00,,,,,,,0.5198911537040731,1,0.27944610022201466,0,0.6089608532646051,1,0.8855128678514426,1,0.20334660339492583,0,0.8702465658353072,1,
0806000320344,S14,UBE 850T-2,1,,PLC_COMMUNICATION_FAILED_PLC circuit open until 2026-08-06T02:04:09.140Z,,2026-09-12 09:34:30.873427+00:00,,,,,,,0.062246033617465085,0,0.24076275291050303,0,0.43716728717462494,1,0.8780026456980874,1,0.24424721786322248,0,0.8817426569322743,1,
0805222320268,S14,UBE 850T-2,1,,PLC_COMMUNICATION_FAILED_PLC circuit open until 2026-08-06T01:40:26.541Z,,2026-09-12 09:34:51.293636+00:00,,,,,,,0.275431813126339,0,0.25801761389162925,0,0.37315249090942737,0,0.8828525657512121,1,0.2765791820301108,0,0.8574986096061616,1,
0805233620323,S14,UBE 850T-2,1,,PLC_COMMUNICATION_FAILED_PLC packet timeout,,2026-09-12 09:35:12.021238+00:00,,,,,,,0.3815971564087788,0,0.2573524325098156,0,0.35770600421171084,0,0.8385753569382862,1,0.24948034355574888,0,0.8724210253482599,1,
0805230820300,S14,UBE 850T-2,1,,PLC_COMMUNICATION_FAILED_PLC circuit open until 2026-08-06T02:19:15.835Z,,2026-09-12 09:35:32.450987+00:00,,,,,,,0.053416046342514956,0,0.20294847392012313,0,0.023709887552100278,0,0.9004432007327643,1,0.14441465444601287,0,0.3076955617972121,0,
0805235620338,S14,UBE 850T-2,1,,PLC_COMMUNICATION_FAILED_PLC packet timeout,,2026-09-12 09:35:53.156377+00:00,,,,,,,0.3115742852169301,0,0.2565317103038601,0,0.47970235455551063,1,0.9258110392031695,1,0.24861643974295602,0,0.8746029418624386,1,
0806000820348,S14,UBE 850T-2,1,,PLC_COMMUNICATION_FAILED_PLC packet timeout,,2026-09-12 09:36:13.536771+00:00,,,,,,,0.2272562155347944,0,0.24935935591443179,0,0.5816678568176409,1,0.805542545314523,1,0.7093400253748676,1,0.782444626404654,1,
0806003020365,S14,UBE 850T-2,1,,PLC_COMMUNICATION_FAILED_PLC circuit open until 2026-08-06T01:42:11.236Z,,2026-09-12 09:36:34.320568+00:00,,,,,,,0.3124071694899169,0,0.24839342530423014,0,0.6134035504691463,1,0.798325677276976,1,0.4185337100813094,1,0.7613978328878249,1,
0806002420360,S14,UBE 850T-2,1,,PLC_COMMUNICATION_FAILED_PLC circuit open until 2026-08-06T02:18:11.146Z,,2026-09-12 09:36:54.717150+00:00,,,,,,,0.08078236285247745,0,0.24505476584853259,0,0.4362076105390491,1,0.8906770113967012,1,0.20895013540950302,0,0.8840510579486497,1,
0805234020326,S14,UBE 850T-2,1,,PLC_COMMUNICATION_FAILED_PLC circuit open until 2026-08-06T02:16:44.994Z,,2026-09-12 09:37:15.420757+00:00,,,,,,,0.2748607244242819,0,0.2313120340537143,0,0.49724938012061226,1,0.7567934942704486,1,0.2799664647041393,0,0.8606143961559437,1,
0805225920295,S14,UBE 850T-2,1,,PLC_COMMUNICATION_FAILED_PLC packet timeout,,2026-09-12 09:37:35.825441+00:00,,,,,,,0.0699115046865604,0,0.23146748996848424,0,0.356012808753549,0,0.8386762533127101,1,0.24718197571276085,0,0.8616339423797752,1,
0805230220297,S14,UBE 850T-2,1,,PLC_COMMUNICATION_FAILED_PLC circuit open until 2026-08-06T01:43:10.062Z,,2026-09-12 09:37:56.574119+00:00,,,,,,,0.0600763948448499,0,0.23035233373148406,0,0.4613218208030482,1,0.8953293134912361,1,0.19126653180664263,0,0.9033953461517839,1,
0806003120366,S14,UBE 850T-2,1,,PLC_COMMUNICATION_FAILED_PLC packet timeout,,2026-09-12 09:38:17.002553+00:00,,,,,,,0.17748175443248587,0,0.24708872625766362,0,0.811835231260323,1,0.8390392292182733,1,0.23860489579590347,0,0.8893814389172321,1,
0805230020296,S14,UBE 850T-2,1,,PLC_COMMUNICATION_FAILED_PLC packet timeout,,2026-09-12 09:38:37.750288+00:00,,,,,,,0.06077676413677651,0,0.2729482670873615,0,0.5156612099294514,1,0.8928510959985829,1,0.20356015416813092,0,0.8970391542751116,1,
0806003220367,S14,UBE 850T-2,1,,PLC_COMMUNICATION_FAILED_PLC packet timeout,,2026-09-12 09:38:58.175551+00:00,,,,,,,0.06240211219011975,0,0.22354955866320947,0,0.44951827605644074,1,0.8984452199270855,1,0.19984291769712903,0,0.894567811939845,1,
0805232520314,S14,UBE 850T-2,1,,PLC_COMMUNICATION_FAILED_PLC packet timeout,,2026-09-12 09:39:18.900954+00:00,,,,,,,0.40191371379551644,1,0.2636853464076663,0,0.48105749236712797,1,0.7347743176523795,1,0.24871616346270375,0,0.8675642567763168,1,
0806002720363,S14,UBE 850T-2,1,,PLC_COMMUNICATION_FAILED_PLC circuit open until 2026-08-06T01:36:47.929Z,,2026-09-12 09:39:39.301389+00:00,,,,,,,0.28238570876812713,0,0.22630798132203034,0,0.4810347202151273,1,0.8729050877370265,1,0.5276255180901355,1,0.7845220874970495,1,
0805232620315,S14,UBE 850T-2,1,,PLC_COMMUNICATION_FAILED_PLC circuit open until 2026-08-06T02:16:44.994Z,,2026-09-12 09:40:00.038123+00:00,,,,,,,0.6988899006002741,1,0.24939273772187542,0,0.5097238884430336,1,0.6306895917032687,1,0.25121533656154893,0,0.785709422544798,1,
0805232820316,S14,UBE 850T-2,1,,PLC_COMMUNICATION_FAILED_PLC circuit open until 2026-08-06T04:20:13.901Z,,2026-09-12 09:40:20.477684+00:00,,,,,,,0.7638602870880848,1,0.2631451587004472,0,0.45900993363163956,1,0.5582060891253299,1,0.25143065926992614,0,0.786994332817945,1,
0805210820219,S14,UBE 850T-2,1,,PLC_COMMUNICATION_FAILED_PLC circuit open until 2026-08-06T03:16:52.094Z,,2026-09-12 09:40:57.593211+00:00,,,,,,,0.3360414144185182,0,0.21292592978953565,0,0.46361031013952925,1,0.5104299765438445,1,0.41808307330798755,1,0.7658417693199729,1,
0805203920196,S14,UBE 850T-2,1,,PLC_COMMUNICATION_FAILED_PLC packet timeout,,2026-09-12 09:41:24.399971+00:00,,,,,,,0.4660474909630575,1,0.25228238030137295,0,0.521793517904916,1,0.8807512586821354,1,0.25047085200112906,0,0.7123585090942769,1,
0805215820248,S14,UBE 850T-2,1,,PLC_COMMUNICATION_FAILED_PLC packet timeout,,2026-09-12 09:41:45.143494+00:00,,,,,,,0.17275030628253435,0,0.2546070405740334,0,0.6135749313138404,1,0.8872859586643383,1,0.41923458112915996,1,0.8750912448933182,1,
0805213620230,S14,UBE 850T-2,1,,PLC_COMMUNICATION_FAILED_PLC packet timeout,,2026-09-12 09:42:05.591209+00:00,,,,,,,0.2919012230535601,0,0.26195393241915765,0,0.35600235011818293,0,0.7058971430205209,1,0.23700134383787713,0,0.5750298138718047,1,
0805205220206,S14,UBE 850T-2,1,,PLC_COMMUNICATION_FAILED_PLC circuit open until 2026-08-06T01:55:57.350Z,,2026-09-12 09:42:26.342288+00:00,,,,,,,0.7693580490514966,1,0.7104086231247185,1,0.650239744585609,1,0.6325671076398969,1,0.24754939192061653,0,0.7782139648340777,1,
0805214220235,S14,UBE 850T-2,1,,PLC_COMMUNICATION_FAILED_PLC circuit open until 2026-08-06T00:58:17.797Z,,2026-09-12 09:42:46.770189+00:00,,,,,,,0.7986058212930155,1,0.2907849711250683,0,0.7949137171261547,1,0.2557805197002284,0,0.3823716381198139,0,0.19661749011052557,0,
0805204420200,S14,UBE 850T-2,1,,PLC_COMMUNICATION_FAILED_PLC circuit open until 2026-08-06T00:58:17.797Z,,2026-09-12 09:43:07.518488+00:00,,,,,,,0.40890278026684546,1,0.246706133964591,0,0.4518056046697324,1,0.865424409451076,1,0.2943531712837797,0,0.7974491708158489,1,
0805214720239,S14,UBE 850T-2,1,,PLC_COMMUNICATION_FAILED_PLC packet timeout,,2026-09-12 09:43:27.958536+00:00,,,,,,,0.07028393069314995,0,0.2622088397117243,0,0.3031975448704722,0,0.897643232140348,1,0.4189999753116705,1,0.8843574980983406,1,
0805221120258,S14,UBE 850T-2,1,,PLC_COMMUNICATION_FAILED_PLC packet timeout,,2026-09-12 09:43:48.715227+00:00,,,,,,,0.2390062511005665,0,0.23770545619942537,0,0.5174110362907229,1,0.8869224537656927,1,0.7383739643327863,1,0.8786521177661184,1,
0805200820171,S14,UBE 850T-2,1,,PLC_COMMUNICATION_FAILED_PLC packet timeout,,2026-09-12 09:44:09.113274+00:00,,,,,,,0.4376158934960105,1,0.2510352653238621,0,0.361651231185506,0,0.7612619370074621,1,0.7490841550592054,1,0.7737095835277272,1,
0805190120127,S14,UBE 850T-2,1,,PLC_COMMUNICATION_FAILED_PLC circuit open until 2026-08-06T02:05:09.242Z,,2026-09-12 09:44:45.989209+00:00,,,,,,,0.1739182547486983,0,0.27706059979094066,0,0.6954743502355443,1,0.799508203556781,1,0.2039703495141086,0,0.7393859292616872,1,
0805192020139,S14,UBE 850T-2,1,,PLC_COMMUNICATION_FAILED_PLC packet timeout,,2026-09-12 09:45:06.677816+00:00,,,,,,,0.06946718676300107,0,0.26734094701262334,0,0.5581893552947592,1,0.8065355814156855,1,0.20563484607490864,0,0.8752787748017941,1,
0805201220175,S14,UBE 850T-2,1,,PLC_COMMUNICATION_FAILED_PLC circuit open until 2026-08-06T01:22:00.496Z,,2026-09-12 09:45:27.056978+00:00,,,,,,,0.5993335453310095,1,0.2786885376796792,0,0.55829295777922,1,0.7567456149846638,1,0.24927020635910863,0,0.7849171295229936,1,
0805175320073,S14,UBE 850T-2,1,,PLC_COMMUNICATION_FAILED_PLC packet timeout,,2026-09-12 09:45:47.754358+00:00,,,,,,,0.7156857686495979,1,0.29428391491259565,0,0.6363010258336701,1,0.8621287514437073,1,0.24755048735944687,0,0.7119016658266513,1,
0805174320065,S14,UBE 850T-2,1,,PLC_COMMUNICATION_FAILED_PLC circuit open until 2026-08-06T01:01:01.712Z,,2026-09-12 09:46:08.176692+00:00,,,,,,,0.4119373525541126,1,0.24248582911650957,0,0.35770903296947476,0,0.7567463549190449,1,0.7480941105339817,1,0.4661923243498572,1,
0805174720068,S14,UBE 850T-2,1,,PLC_COMMUNICATION_FAILED_PLC circuit open until 2026-08-06T01:19:03.130Z,,2026-09-12 09:46:28.889085+00:00,,,,,,,0.570612159017073,1,0.2528735699606477,0,0.3717435294562845,0,0.868466254721129,1,0.7113431494191499,1,0.8022628954587462,1,
0805235820340,S14,UBE 850T-2,1,,PLC_COMMUNICATION_FAILED_PLC circuit open until 2026-08-06T08:39:40.010Z,,2026-09-12 09:25:53.372022+00:00,,,,,,,0.06238002995619236,0,0.2519338756667641,0,0.513052496615644,1,0.8963037628446624,1,0.19516820358686193,0,0.8934297467714386,1,
0805220320252,S14,UBE 850T-2,1,,Porosity,,2026-09-12 09:26:30.227345+00:00,,CRAM,P,P-2,Front,Porosity,0.16834053419167608,0,0.24880911431780595,0,0.44389457560500595,1,0.883793815807737,1,0.7265725066193514,1,0.8730216999738569,1,1.0
0805235120334,S14,UBE 850T-2,1,,PLC_COMMUNICATION_FAILED_PLC packet timeout,,2026-09-12 09:26:50.491657+00:00,,,,,,,0.5528935236623589,1,0.2780481752686136,0,0.46288983695199704,1,0.7522283634383771,1,0.2946463548934286,0,0.7098840708312703,1,
0805225020289,S14,UBE 850T-2,1,,PLC_COMMUNICATION_FAILED_PLC circuit open until 2026-08-06T08:35:02.565Z,,2026-09-12 09:28:12.603892+00:00,,,,,,,0.06872664931470973,0,0.22760044661217657,0,0.2899148282359347,0,0.8192503428829896,1,0.20278756009448282,0,0.8800483183173821,1,
0818024420121,S14,UBE 850T-2,1,,Crack,,2026-09-14 15:23:38.359523+00:00,,CR,L,L-1,Left Side,Crack,0.46555681507703234,1,0.7690636419424637,1,0.3232234767781066,0,0.6709285806973289,1,0.6700040334893709,1,0.821518961566589,1,1.0
0818024320120,S14,UBE 850T-2,1,,Non-Filling,,2026-09-14 15:24:26.927341+00:00,,CR,L,L-1,Left Side,Non_filling,0.6877714093937591,1,0.7693117470248128,1,0.557460566667823,1,0.5811003199695186,1,0.4756087156408185,1,0.1574529029585909,0,1.0
0818023820116,S14,UBE 850T-2,1,,Non-Filling,,2026-09-14 15:24:51.433528+00:00,,CR,L,L-1,Left Side,Non_filling,0.37938155643990434,0,0.7641449080898327,1,0.6721254933849817,1,0.8605855673314362,1,0.5834539782970187,1,0.16241145880063224,0,1.0
0818022620105,S14,UBE 850T-2,1,,Black Mark,,2026-09-14 15:26:24.364896+00:00,,CR,R,R-3,Rear,,0.8605868065385972,1,0.7680347812025372,1,0.6268397354452186,1,0.46773010125018355,1,0.5742218792756657,1,0.13665668473055276,0,
0805155929982,S14,UBE 850T-2,1,,PLC_COMMUNICATION_FAILED_PLC packet timeout,,2026-09-12 09:48:27.508696+00:00,,,,,,,0.7687884350340333,1,0.22968594926708857,0,0.5336853918238907,1,0.86150663623127,1,0.4210393239828137,1,0.7664649140220211,1,
0805144529931,S14,UBE 850T-2,1,,PLC_COMMUNICATION_FAILED_PLC packet timeout,,2026-09-12 09:49:08.354251+00:00,,,,,,,0.5543229982943662,1,0.27833821052257846,0,0.4884762932460338,1,0.879027491725403,1,0.23658160872445427,0,0.8303208027465366,1,
0805133529874,S14,UBE 850T-2,1,,PLC_COMMUNICATION_FAILED_PLC packet timeout,,2026-09-12 09:49:49.310910+00:00,,,,,,,0.7952006503005694,1,0.7181632064431216,1,0.5009164135114572,1,0.6788383408754232,1,0.20961994486868116,0,0.6130203067041038,1,
0805121629809,S14,UBE 850T-2,1,,PLC_COMMUNICATION_FAILED_PLC circuit open until 2026-08-06T01:03:22.369Z,,2026-09-12 09:50:09.655997+00:00,,,,,,,0.6476315181659141,1,0.2950616457888808,0,0.6200309574992136,1,0.5106053672647473,1,0.2476901643035143,0,0.8299974312505941,1,
0805121329807,S14,UBE 850T-2,1,,PLC_COMMUNICATION_FAILED_PLC circuit open until 2026-08-06T01:32:02.984Z,,2026-09-12 09:50:30.333323+00:00,,,,,,,0.5578017848954824,1,0.712550901975454,1,0.49859085688775845,1,0.8586651989513576,1,0.24966290338311387,0,0.7119126050163811,1,
0805143429922,S14,UBE 850T-2,1,,PLC_COMMUNICATION_FAILED_PLC circuit open until 2026-08-06T01:03:22.369Z,,2026-09-12 09:51:11.346328+00:00,,,,,,,0.6307803315997438,1,0.25522986048806207,0,0.5336083730221455,1,0.8785153525894567,1,0.2476328130967062,0,0.8023806527299687,1,
0805145329938,S14,UBE 850T-2,1,,PLC_COMMUNICATION_FAILED_PLC packet timeout,,2026-09-12 09:51:31.742294+00:00,,,,,,,0.5314508234337166,1,0.27831037899506195,0,0.5218952952304744,1,0.5089988645451264,1,0.2527736326354654,0,0.17652403093820435,0,
0805142429914,S14,UBE 850T-2,1,,PLC_COMMUNICATION_FAILED_PLC packet timeout,,2026-09-12 09:51:52.471983+00:00,,,,,,,0.71506969919744,1,0.24970181755663434,0,0.7126197546484971,1,0.590462324288925,1,0.7083521052769597,1,0.8023236905736936,1,
0805130729851,S14,UBE 850T-2,1,,PLC_COMMUNICATION_FAILED_PLC packet timeout,,2026-09-12 09:52:12.887137+00:00,,,,,,,0.6401201592078858,1,0.2755625838481093,0,0.49650341676315574,1,0.35968126330816735,0,0.46353591436211,1,0.1615708406595626,0,
0805133429873,S14,UBE 850T-2,1,,PLC_COMMUNICATION_FAILED_PLC circuit open until 2026-08-06T19:19:36.404Z,,2026-09-12 09:52:33.604648+00:00,,,,,,,0.6241772077535868,1,0.2944393262645396,0,0.5549732938249163,1,0.8595510566460977,1,0.29640454886205375,0,0.8200985959959293,1,
0805140329897,S14,UBE 850T-2,1,,PLC_COMMUNICATION_FAILED_PLC circuit open until 2026-08-06T18:25:29.476Z,,2026-09-12 09:52:54.017268+00:00,,,,,,,0.6450121671144662,1,0.7618031635212715,1,0.7175862793347677,1,0.8921279573271879,1,0.203436568091452,0,0.44369114024633594,1,
0805133629875,S14,UBE 850T-2,1,,PLC_COMMUNICATION_FAILED_PLC packet timeout,,2026-09-12 09:53:14.732348+00:00,,,,,,,0.682935006775459,1,0.26830599978545666,0,0.8120930218418527,1,0.1652028397374015,0,0.24812444257260052,0,0.820464625231471,1,
0805134929885,S14,UBE 850T-2,1,,PLC_COMMUNICATION_FAILED_PLC packet timeout,,2026-09-12 09:53:35.139678+00:00,,,,,,,0.5542338733927403,1,0.3021039391227882,0,0.4996149765017213,1,0.8676906226242125,1,0.6692855708194358,1,0.7876236685417183,1,
0805140029894,S14,UBE 850T-2,1,,PLC_COMMUNICATION_FAILED_PLC packet timeout,,2026-09-12 09:53:55.857447+00:00,,,,,,,0.5166761921289443,1,0.27851248771231857,0,0.3777344846240258,0,0.836525150334893,1,0.707495199906477,1,0.8209549716432747,1,
0805141329905,S14,UBE 850T-2,1,,PLC_COMMUNICATION_FAILED_PLC circuit open until 2026-08-06T17:36:56.557Z,,2026-09-12 09:54:16.267673+00:00,,,,,,,0.5775567912158748,1,0.3028723659680127,0,0.5569047800194538,1,0.3506576805139643,0,0.24835947498284805,0,0.1707688881110624,0,
0805131829860,S14,UBE 850T-2,1,,PLC_COMMUNICATION_FAILED_PLC packet timeout,,2026-09-12 09:54:36.997114+00:00,,,,,,,0.6110443260669003,1,0.7592979722188029,1,0.776546194687532,1,0.8927510210412113,1,0.24830276161259737,0,0.16565095742842437,0,
0805141129903,S14,UBE 850T-2,1,,PLC_COMMUNICATION_FAILED_PLC packet timeout,,2026-09-12 09:54:57.405889+00:00,,,,,,,0.5695777257460648,1,0.7050995551884317,1,0.6462507683231173,1,0.35088607092485624,0,0.7437713350495698,1,0.71317436007423,1,
0805135329889,S14,UBE 850T-2,1,,PLC_COMMUNICATION_FAILED_PLC circuit open until 2026-08-06T18:14:19.203Z,,2026-09-12 09:55:18.128295+00:00,,,,,,,0.600341511148343,1,0.26650012796139433,0,0.4884707652079414,1,0.7242607628559954,1,0.24892135260321624,0,0.44360525476653584,1,
0805135029886,S14,UBE 850T-2,1,,PLC_COMMUNICATION_FAILED_PLC packet timeout,,2026-09-12 09:55:38.539972+00:00,,,,,,,0.7949651036440744,1,0.746251911216286,1,0.5474634414303883,1,0.7347427343625418,1,0.3210009297934429,0,0.17060263632443934,0,
0805132529866,S14,UBE 850T-2,1,,PLC_COMMUNICATION_FAILED_PLC packet timeout,,2026-09-12 09:55:59.258271+00:00,,,,,,,0.6738067687023883,1,0.2713196498937581,0,0.5746450282808389,1,0.8484102908221509,1,0.4629797812163236,1,0.1550019403164295,0,
0805130629850,S14,UBE 850T-2,1,,PLC_COMMUNICATION_FAILED_PLC circuit open until 2026-08-06T17:56:00.758Z,,2026-09-12 09:56:19.668549+00:00,,,,,,,0.7052784163808279,1,0.7422127760098932,1,0.7844500767988787,1,0.5851007461354802,1,0.2413939287917116,0,0.23204612564410393,0,
0805132729867,S14,UBE 850T-2,1,,PLC_COMMUNICATION_FAILED_PLC circuit open until 2026-08-06T17:33:36.277Z,,2026-09-12 09:56:40.409418+00:00,,,,,,,0.6641267622025377,1,0.7450383812765665,1,0.7448558176453104,1,0.7991332416561336,1,0.20627442631245413,0,0.7616895515626937,1,
0805131329856,S14,UBE 850T-2,1,,PLC_COMMUNICATION_FAILED_PLC circuit open until 2026-08-06T20:15:24.288Z,,2026-09-12 09:57:00.826099+00:00,,,,,,,0.5871717649758594,1,0.7653775059294233,1,0.7859713409060052,1,0.512569561152308,1,0.2958991853459919,0,0.17406042166220173,0,
0805135729892,S14,UBE 850T-2,1,,PLC_COMMUNICATION_FAILED_PLC circuit open until 2026-08-06T17:57:41.586Z,,2026-09-12 09:57:21.541218+00:00,,,,,,,0.5370990653200263,1,0.7467961844631309,1,0.5781915092633589,1,0.9183434826956576,1,0.21104861368341316,0,0.7130712514530603,1,
0805131929861,S14,UBE 850T-2,1,,PLC_COMMUNICATION_FAILED_PLC circuit open until 2026-08-06T19:49:13.665Z,,2026-09-12 09:57:41.943392+00:00,,,,,,,0.4063282456131228,1,0.29483029441509195,0,0.4522962593026811,1,0.7555422986777932,1,0.2500060190324477,0,0.5125413710216258,1,
0805133129871,S14,UBE 850T-2,1,,PLC_COMMUNICATION_FAILED_PLC circuit open until 2026-08-06T19:17:24.185Z,,2026-09-12 09:58:02.619780+00:00,,,,,,,0.597139978753506,1,0.2944425492971623,0,0.45221209288408476,1,0.7545838144829699,1,0.24111282762440228,0,0.7722119726869575,1,
0805082329623,S14,UBE 850T-2,1,,PLC_COMMUNICATION_FAILED_PLC packet timeout,,2026-09-12 10:01:38.634467+00:00,,,,,,,0.798436679931731,1,0.7600348703684366,1,0.6484845178709371,1,0.8605350628021019,1,0.25207774186169557,0,0.19773805525809152,0,
0805084029637,S14,UBE 850T-2,1,,PLC_COMMUNICATION_FAILED_PLC packet timeout,,2026-09-12 10:01:59.293697+00:00,,,,,,,0.4118250544522618,1,0.7670583696261171,1,0.52538503794418,1,0.9194564592775795,1,0.20088042338775763,0,0.8593445539195791,1,
0805081729618,S14,UBE 850T-2,1,,PLC_COMMUNICATION_FAILED_PLC packet timeout,,2026-09-12 10:02:19.637698+00:00,,,,,,,0.7950650373810721,1,0.7418079554010957,1,0.5549566318772726,1,0.3515788759337257,0,0.2762983767545678,0,0.8197563933765739,1,
0805085029645,S14,UBE 850T-2,1,,PLC_COMMUNICATION_FAILED_PLC packet timeout,,2026-09-12 10:02:40.290635+00:00,,,,,,,0.38109978021953383,0,0.2697854244529588,0,0.4985476931951966,1,0.8382993990078502,1,0.7390302652004167,1,0.8480514089723225,1,
0805082229622,S14,UBE 850T-2,1,,PLC_COMMUNICATION_FAILED_PLC circuit open until 2026-08-06T16:24:50.216Z,,2026-09-12 10:03:00.635532+00:00,,,,,,,0.48085365581659545,1,0.2813977578412752,0,0.4753760687747717,1,0.8382805021841803,1,0.20702339423878882,0,0.7927904822194886,1,
0805072829577,S14,UBE 850T-2,1,,PLC_COMMUNICATION_FAILED_PLC packet timeout,,2026-09-12 10:03:21.228428+00:00,,,,,,,0.38216922628198524,0,0.7794159124152052,1,0.6461270016540874,1,0.916480539432196,1,0.25002376688667444,0,0.8650945214202598,1,
0805074029587,S14,UBE 850T-2,1,,PLC_COMMUNICATION_FAILED_PLC packet timeout,,2026-09-12 10:03:41.518625+00:00,,,,,,,0.7232358493267211,1,0.2821445789365565,0,0.647318626217217,1,0.7591154014256746,1,0.5638115906567903,1,0.777852601123528,1,
0805073629584,S14,UBE 850T-2,1,,PLC_COMMUNICATION_FAILED_PLC packet timeout,,2026-09-12 10:04:02.117868+00:00,,,,,,,0.312442801503848,0,0.7055664004880766,1,0.5115236150757937,1,0.8800823220459228,1,0.5297839269453885,1,0.8728902715604328,1,
0805090129651,S14,UBE 850T-2,1,,PLC_COMMUNICATION_FAILED_PLC packet timeout,,2026-09-12 10:04:22.400217+00:00,,,,,,,0.8918694217141019,1,0.8533908286842227,1,0.7046374538068585,1,0.46767767707540464,1,0.7424452551783628,1,0.08878386918316018,0,
0805082729626,S14,UBE 850T-2,1,,PLC_COMMUNICATION_FAILED_PLC packet timeout,,2026-09-12 10:04:43.403604+00:00,,,,,,,0.5970395520227788,1,0.7135841667836513,1,0.6687591448592058,1,0.7237649600718646,1,0.41904301966722735,1,0.7093492828103616,1,
0805083429632,S14,UBE 850T-2,1,,PLC_COMMUNICATION_FAILED_PLC packet timeout,,2026-09-12 10:05:03.743997+00:00,,,,,,,0.7564849979336293,1,0.24967666593215315,0,0.4568332815968359,1,0.6227685808981177,1,0.7476340076971069,1,0.7107180885658598,1,
0805080329606,S14,UBE 850T-2,1,,PLC_COMMUNICATION_FAILED_PLC packet timeout,,2026-09-12 10:05:24.397641+00:00,,,,,,,0.7637731433125644,1,0.706028216833512,1,0.531677413893889,1,0.63269189226534,1,0.726658487661123,1,0.7926431226050691,1,
0805082629625,S14,UBE 850T-2,1,,PLC_COMMUNICATION_FAILED_PLC packet timeout,,2026-09-12 10:05:44.734107+00:00,,,,,,,0.4681454858324205,1,0.44886259553001584,1,0.5782902126779073,1,0.5313422533581058,1,0.2800092099944023,0,0.7780568329615507,1,
0805084329639,S14,UBE 850T-2,1,,PLC_COMMUNICATION_FAILED_PLC packet timeout,,2026-09-12 10:06:05.398435+00:00,,,,,,,0.45544364138244553,1,0.24988404603420158,0,0.40487068979213525,1,0.759768964324308,1,0.7132563340511214,1,0.8022911912512952,1,
